식품명,에너지(kcal)
커피_바닐라 라떼 아이스(ICED) (EX),46
커피_바닐라 라떼 아이스(ICED) (L),59
커피_바닐라 라떼 아이스(ICED) (R),37
커피_바닐라 라떼 아이스(ICED),41
커피_바닐라 라떼 아이스(ICED),72
커피_바닐라 라떼 아이스(ICED),40
커피_바닐라 라떼 아이스(ICED),49
커피_바닐라 라떼 핫(HOT) (EX),67
커피_바닐라 라떼 핫(HOT) (L),65
커피_바닐라 라떼 핫(HOT) (R),64
커피_바닐라 라떼 핫(HOT),39
커피_바닐라 라떼 핫(HOT),108
커피_바닐라 라떼 핫(HOT),53
커피_바닐라 라떼 핫(HOT),61
커피_바닐라 라떼,41
커피_바닐라빈 라떼 아이스(ICED),64
커피_바닐라빈 라떼 핫(HOT),89
커피_바닐라아메리카노 아이스(ICED),17
커피_바닐라아메리카노 핫(HOT),14
커피_바닐라카페 라떼 아이스(ICED) (L),45
커피_바닐라카페 라떼 아이스(ICED) (Max),42
커피_바닐라카페 라떼 아이스(ICED) (R),48
커피_바닐라카페 라떼 핫(HOT) (L),66
커피_바닐라카페 라떼 핫(HOT) (R),63
커피_버블흑당콜드브루,65
커피_버터스카치 라떼 아이스(ICED),102
커피_버터스카치 라떼 핫(HOT),99
커피_베네캣 달고나 라떼 아이스(ICED) (R),71
커피_베네캣 달고나 라떼 핫(HOT) (R),103
커피_벨벳 다크 모카 나이트로 (Tall),42
커피_브라운슈가 버블 라떼,89
커피_브라질 만티게이라 BSCA,1
커피_브루잉 블라썸,3
커피_브루잉 블랙와인,3
커피_브루잉 아리차,3
커피_브루잉 케냐AA,3
커피_브루잉 콜롬비아,3
커피_블랙펄 카페 라떼 아이스(ICED),68
커피_블론드 바닐라 더블 샷 마키아또 아이스(ICED) (Tall),55
커피_블론드 바닐라 더블 샷 마키아또 핫(HOT) (Tall),89
커피_블루밍 콜드브루 (L),3
커피_블루밍 콜드브루 (R),3
커피_블루밍 콜드브루 라떼 (L),31
커피_블루밍 콜드브루 라떼 (R),31
커피_블루밍 콜드브루 라일락 바닐라빈 라떼 (L),69
커피_블루밍 콜드브루 라일락 바닐라빈 라떼 (R),62
커피_블루밍 콜드브루 모카 프라페노 (L),100
커피_블루밍 콜드브루 모카 프라페노 (R),100
커피_블루밍 콜드브루 카라멜 마끼아또 (L),51
커피_블루밍 콜드브루 카라멜 마끼아또 (R),51
커피_블루스노우모카 아이스(ICED) (L),86
커피_블루스노우모카 아이스(ICED) (R),79
커피_블루스노우모카 핫(HOT) (L),121
커피_블루스노우모카 핫(HOT) (R),116
커피_비닐라 라떼 아이스(ICED),41
커피_빽’s 카페 라떼 아이스(ICED),32
커피_빽’s 카페 라떼 핫(HOT),84
커피_빽’s 카페 라떼 아이스(ICED) 빽사이즈,29
커피_사케라또 비안코 오버 아이스(ICED) (Tall),76
커피_사케라또 아포가토 (Tall),82
커피_샷 토피넛 라떼 아이스(ICED),78
커피_샷 토피넛 라떼 핫(HOT),99
커피_숏카페 라떼 아이스(ICED) (Short),34
커피_숏카페 라떼 핫(HOT) (Short),41
커피_스타벅스 돌체 라떼 아이스(ICED) (Tall),65
커피_스타벅스 돌체 라떼 핫(HOT) (Tall),72
커피_스파클링 시트러스 에스프레소 (Tall),18
커피_스페니쉬연유카페 라떼 아이스(ICED) (L),95
커피_스페니쉬연유카페 라떼 아이스(ICED) (Max),90
커피_스페니쉬연유카페 라떼 아이스(ICED) (R),85
커피_스페니쉬연유카페 라떼 핫(HOT) (L),49
커피_스페니쉬연유카페 라떼 핫(HOT) (R),52
커피_스페셜티 바닐라 라떼 (R),75
커피_스페셜티 아메리카노 (R),6
커피_스페셜티 카라멜마끼아또 (R),87
커피_스페셜티 카페 라떼 (R),55
커피_스페셜티 카페모카 (R),80
커피_스페셜티 카푸치노 (R),56
커피_시그니처 더 블랙 콜드 브루 보틀,5
커피_시그니처 콜드브루 (L),3
커피_시그니처 콜드브루 (R),3
커피_시그니처 콜드브루 라떼 (L),29
커피_시그니처 콜드브루 라떼 (R),31
커피_시그니처 콜드브루 라일락 바닐라빈 라떼 (L),69
커피_시그니처 콜드브루 라일락 바닐라빈 라떼 (R),63
커피_시그니처 콜드브루 모카 프라페노 (L),75
커피_시그니처 콜드브루 모카 프라페노 (R),75
커피_시그니처 콜드브루 바닐라 플로트 (R),70
커피_시그니처 콜드브루 브라운 슈가 버블 라떼 (R),70
커피_시그니처 콜드브루 오리지널 프라페노 (L),65
커피_시그니처 콜드브루 오리지널 프라페노 (R),65
커피_시그니처 콜드브루 카라멜 마끼아또 (L),32
커피_시그니처 콜드브루 카라멜 마끼아또 (R),39
커피_시그니처 콜드브루 카라멜 프라페노 (L),74
커피_시그니처 콜드브루 카라멜 프라페노 (R),74
커피_시그니처 콜드브루 티라미수 젤라또 프라페노 (R),129
커피_시그니처 콜드브루 헤이즐넛 라떼 (L),43
커피_시그니처 콜드브루 헤이즐넛 라떼 (R),43
커피_시그니처 크림 커피 아이스(ICED) (R),32
커피_시나몬 크림 모카 (L),87
커피_시나몬 크림 모카 (R),90
커피_싱글오리진 동티모르 아이스(ICED),2
커피_싱글오리진 동티모르,3
커피_싱글오리진 디카페인 아이스(ICED),2
커피_싱글오리진 디카페인,3
커피_싱글오리진 스페셜티 아이스(ICED),2
커피_싱글오리진 스페셜티,3
커피_싱글오리진 시다모 아이스(ICED),2
커피_싱글오리진 시다모,3
커피_싱글오리진 예가체프 아이스(ICED),2
커피_싱글오리진 예가체프,3
커피_싱글오리진 케냐 AA,3
커피_싱글오리진 케냐AA 아이스(ICED),2
커피_싱글오리진 콜롬비아 아이스(ICED),2
커피_싱글오리진 콜롬비아,3
커피_아메리치노 라떼 아이스(ICED),49
커피_아메리치노 아이스(ICED),3
커피_아메리카노 아이스(ICED) (EX),2
커피_아메리카노 아이스(ICED) (J),1
커피_아메리카노 아이스(ICED) (L),1
커피_아메리카노 아이스(ICED) (L),4
커피_아메리카노 아이스(ICED) (L),4
커피_아메리카노 아이스(ICED) (L),4
커피_아메리카노 아이스(ICED) (R),3
커피_아메리카노 아이스(ICED) (R),4
커피_아메리카노 아이스(ICED) (R),4
커피_아메리카노 아이스(ICED) (V),4
커피_아메리카노 아이스(ICED),2
커피_아메리카노 아이스(ICED),3
커피_아메리카노 아이스(ICED),0
커피_아메리카노 아이스(ICED),2
커피_아메리카노 아이스(ICED),2
커피_아메리카노 아이스(ICED),1
커피_아메리카노 아이스(ICED),3
커피_아메리카노 핫(HOT) (EX),2
커피_아메리카노 핫(HOT) (J),1
커피_아메리카노 핫(HOT) (L),1
커피_아메리카노 핫(HOT) (L),4
커피_아메리카노 핫(HOT) (L),4
커피_아메리카노 핫(HOT) (L),6
커피_아메리카노 핫(HOT) (R),3
커피_아메리카노 핫(HOT) (R),4
커피_아메리카노 핫(HOT) (R),5
커피_아메리카노 핫(HOT),2
커피_아메리카노 핫(HOT),4
커피_아메리카노 핫(HOT),0
커피_아메리카노 핫(HOT),2
커피_아메리카노 핫(HOT),3
커피_아메리카노 핫(HOT),1
커피_아메리카노 핫(HOT),3
커피_아메리카노,6
커피_아메리카노,2
커피_아메리키토 아이스(ICED) (Max),4
커피_아몬드 비엔나 커피,24
커피_아몬드 크림 콜드브루,17
커피_아이스크림 바닐라 라떼 아이스(ICED),91
커피_아이스크림카페 라떼 아이스(ICED) (L),44
커피_아이스크림카페 라떼 아이스(ICED) (Max),47
커피_아이스크림카페 라떼 아이스(ICED) (R),54
커피_아이스크림 카페 라떼 아이스(ICED),55
커피_아이스크림 카페모카 아이스(ICED),90
커피_아인슈페너 아이스(ICED) (R),60
커피_아인슈페너 아이스(ICED),25
커피_아인슈페너 핫(HOT) (R),62
커피_아인슈페너 핫(HOT),25
커피_아포가또 (S),120
커피_아포가토,90
커피_아포가토,217
커피_아포가토,103
커피_아포가토,138
커피_아포카토,114
커피_앗메리카노 아이스(ICED) 빽사이즈,2
커피_앗메리카노 아이스(ICED),2
커피_앗메리카노 핫(HOT),4
커피_어른커피,51
커피_에소프레소 핫(HOT) (더블),17
커피_에소프레소 핫(HOT) (싱글),17
커피_에스프레소 (L),35
커피_에스프레소 (R),27
커피_에스프레소 (S),35
커피_에스프레소 (Solo),23
커피_에스프레소 도피오 (S),35
커피_에스프레소 마끼아또 (S),57
커피_에스프레소 마끼아또,28
커피_에스프레소 마끼아또,30
커피_에스프레소 마키아또 (Solo),45
커피_에스프레소 블랙 N2,2
커피_에스프레소 콘 파나 (Solo),136
커피_에스프레소 콘파냐,80
커피_에스프레소 토피넛 라떼 아이스(ICED) (L),103
커피_에스프레소 토피넛 라떼 아이스(ICED) (R),90
커피_에스프레소 토피넛 라떼 핫(HOT) (L),129
커피_에스프레소 토피넛 라떼 핫(HOT) (R),125
커피_에스프레소,17
커피_에스프레소,17
커피_에스프레소,20
커피_에티오피아 게라,1
커피_연라떼 아이스(ICED) (L),59
커피_연라떼 아이스(ICED) (R),56
커피_연라떼 핫(HOT) (L),91
커피_연라떼 핫(HOT) (R),89
커피_연유 카페 라떼 아이스(ICED) (EX),66
커피_연유 카페 라떼 아이스(ICED),68
커피_연유 카페 라떼 핫(HOT) (EX),80
커피_연유 카페 라떼 핫(HOT),80
커피_연유 콜드브루 (EX),66
커피_연유 콜드브루 플로트 (V),72
커피_연유 콜드브루 플로트 (L),74
커피_연유 콜드브루 플로트 (R),66
커피_연유 콜드브루,68
커피_연유 크러쉬 카페 라떼 (XL),41
커피_연유 라떼 핫(HOT),57
커피_오늘의 커피 (Tall),1
커피_오리엔탈 라떼 아이스(ICED),56
커피_오리엔탈 라떼 핫(HOT),98
커피_오션 클라우디 콜드브루,59
커피_원조커피 아이스(ICED) 빽사이즈,63
커피_원조커피 아이스(ICED),63
커피_원조커피 핫(HOT),128
커피_제주 비자림 콜드 브루 (Grande),72
커피_초코 라떼,65
커피_카라멜마키아또 아이스(ICED) (L),55
커피_카라멜마키아또 아이스(ICED) (Max),52
커피_카라멜마키아또 아이스(ICED) (R),58
커피_카라멜마키아또 핫(HOT) (L),66
커피_카라멜마키아또 핫(HOT) (R),68
커피_카라멜 라떼 마끼아또 핫(HOT) (L),72
커피_카라멜 라떼 마끼아또 핫(HOT) (R),69
커피_카라멜 라떼 아이스(ICED) (L),51
커피_카라멜 라떼 아이스(ICED) (R),45
커피_카라멜 라떼 핫(HOT) (L),84
커피_카라멜 라떼 핫(HOT) (R),76
커피_카라멜 마끼아또 아이스(ICED) (L),72
커피_카라멜 마끼아또 아이스(ICED) (L),52
커피_카라멜 마끼아또 아이스(ICED) (R),54
커피_카라멜 마끼아또 아이스(ICED) (R),50
커피_카라멜 마끼아또 아이스(ICED),45
커피_카라멜 마끼아또 아이스(ICED),59
커피_카라멜 마끼아또 아이스(ICED),59
커피_카라멜 마끼아또 아이스(ICED),36
커피_카라멜 마끼아또 핫(HOT) (L),62
커피_카라멜 마끼아또 핫(HOT) (L),83
커피_카라멜 마끼아또 핫(HOT) (R),60
커피_카라멜 마끼아또 핫(HOT) (R),83
커피_카라멜 마끼아또 핫(HOT),61
커피_카라멜 마끼아또 핫(HOT),69
커피_카라멜 마끼아또 핫(HOT),80
커피_카라멜 마끼아또 핫(HOT),43
커피_카라멜 마키아또 아이스(ICED) (Tall),54
커피_카라멜 마키아또 아이스(ICED),47
커피_카라멜 마키아또 핫(HOT) (Tall),56
커피_카라멜 마키아또 핫(HOT),68
커피_카라멜 카페 라떼 아이스(ICED) (J),46
커피_카라멜 카페 라떼 아이스(ICED) (L),46
커피_카라멜 카페 라떼 핫(HOT) (J),75
커피_카라멜 카페 라떼 핫(HOT) (L),75
커피_카라멜 카페 라떼 핫(HOT),56
커피_카라멜 라떼 마끼아또 아이스(ICED) (L),46
커피_카라멜 라떼 마끼아또 아이스(ICED) (R),52
커피_카라멜 라떼 마끼아또 아이스(ICED) (V),73
커피_카라멜 라떼 아이스(ICED),48
커피_카라멜 라떼 핫(HOT),60
커피_카라멜마끼아또 아이스(ICED),41
커피_카라멜마끼아또 아이스(ICED),50
커피_카라멜마끼아또 아이스(ICED),45
커피_카라멜마끼아또 핫(HOT),41
커피_카라멜마끼아또 핫(HOT),73
커피_카라멜마끼아또 핫(HOT),60
커피_카라멜마끼아또,40
커피_카라멜마끼야또 아이스(ICED) (EX),42
커피_카라멜마끼야또 아이스(ICED),40
커피_카라멜마끼야또 핫(HOT) (EX),63
커피_카라멜마끼야또 핫(HOT),52
커피_카라멜마키아또 아이스(ICED),61
커피_카라멜마키아또 핫(HOT),101
커피_카라멜모카 아이스(ICED) (L),77
커피_카라멜모카 아이스(ICED) (R),78
커피_카라멜모카 핫(HOT) (L),116
커피_카라멜모카 핫(HOT) (R),112
커피_카라멜모카 핫(HOT),70
커피_카페 라떼 아이스(ICED) (L),25
커피_카페 라떼 아이스(ICED) (R),24
커피_카페 라떼 아이스(ICED) (Tall),31
커피_카페 라떼 아이스(ICED),36
커피_카페 라떼 핫(HOT) (L),49
커피_카페 라떼 핫(HOT) (R),46
커피_카페 라떼 핫(HOT) (Tall),51
커피_카페 라떼 핫(HOT),50
커피_카페 모카 아이스(ICED) (L),63
커피_카페 모카 아이스(ICED) (R),63
커피_카페 모카 아이스(ICED) (Tall),70
커피_카페 모카 핫(HOT) (L),98
커피_카페 모카 핫(HOT) (R),98
커피_카페 모카 핫(HOT) (Tall),82
커피_카페 아메리카노 아이스(ICED) (Tall),3
커피_카페 아메리카노 아이스(ICED),1
커피_카페 아메리카노 핫(HOT) (Tall),3
커피_카페 아메리카노 핫(HOT),1
커피_카페 연유다 아이스(ICED),53
커피_카페 라떼 아이스(ICED) (EX),28
커피_카페 라떼 아이스(ICED) (J),28
커피_카페 라떼 아이스(ICED) (L),28
커피_카페 라떼 아이스(ICED) (L),35
커피_카페 라떼 아이스(ICED) (L),33
커피_카페 라떼 아이스(ICED) (L),32
커피_카페 라떼 아이스(ICED) (Max),30
커피_카페 라떼 아이스(ICED) (R),31
커피_카페 라떼 아이스(ICED) (R),34
커피_카페 라떼 아이스(ICED) (R),30
커피_카페 라떼 아이스(ICED) (V),38
커피_카페 라떼 아이스(ICED),27
커피_카페 라떼 아이스(ICED),29
커피_카페 라떼 아이스(ICED),32
커피_카페 라떼 아이스(ICED),26
커피_카페 라떼 아이스(ICED),30
커피_카페 라떼 아이스(ICED),31
커피_카페 라떼 아이스(ICED),26
커피_카페 라떼 아이스(ICED),27
커피_카페 라떼 아이스(ICED),29
커피_카페 라떼 핫(HOT) (EX),49
커피_카페 라떼 핫(HOT) (J),48
커피_카페 라떼 핫(HOT) (L),54
커피_카페 라떼 핫(HOT) (L),57
커피_카페 라떼 핫(HOT) (L),49
커피_카페 라떼 핫(HOT) (L),61
커피_카페 라떼 핫(HOT) (R),58
커피_카페 라떼 핫(HOT) (R),48
커피_카페 라떼 핫(HOT) (R),62
커피_카페 라떼 핫(HOT),30
커피_카페 라떼 핫(HOT),50
커피_카페 라떼 핫(HOT),37
커피_카페 라떼 핫(HOT),40
커피_카페 라떼 핫(HOT),39
커피_카페 라떼 핫(HOT),43
커피_카페 라떼 핫(HOT),59
커피_카페 라떼 핫(HOT),32
커피_카페 라떼 핫(HOT),51
커피_카페 라떼,18
커피_카페모카 아이스(ICED) (EX),64
커피_카페모카 아이스(ICED) (L),84
커피_카페모카 아이스(ICED) (L),72
커피_카페모카 아이스(ICED) (L),53
커피_카페모카 아이스(ICED) (Max),63
커피_카페모카 아이스(ICED) (R),78
커피_카페모카 아이스(ICED) (R),73
커피_카페모카 아이스(ICED) (R),74
커피_카페모카 아이스(ICED) (V),79
커피_카페모카 아이스(ICED),50
커피_카페모카 아이스(ICED),58
커피_카페모카 아이스(ICED),59
커피_카페모카 아이스(ICED),56
커피_카페모카 아이스(ICED),71
커피_카페모카 아이스(ICED),60
커피_카페모카 아이스(ICED),91
커피_카페모카 아이스(ICED),65
커피_카페모카 아이스(ICED),59
커피_카페모카 아이스(ICED),59
커피_카페모카 아이스(ICED),51
커피_카페모카 핫(HOT) (EX),83
커피_카페모카 핫(HOT) (L),116
커피_카페모카 핫(HOT) (L),79
커피_카페모카 핫(HOT) (L),78
커피_카페모카 핫(HOT) (R),112
커피_카페모카 핫(HOT) (R),79
커피_카페모카 핫(HOT) (R),84
커피_카페모카 핫(HOT),62
커피_카페모카 핫(HOT),91
커피_카페모카 핫(HOT),75
